1134: done 1 games, mean reward -20.000, speed 424.53 f/s, eps 0.99
31603: done 33 games, mean reward -20.212, speed 112.59 f/s, eps 0.68
32406: done 34 games, mean reward -20.235, speed 112.90 f/s, eps 0.68
33323: done 35 games, mean reward -20.229, speed 112.99 f/s, eps 0.67
34291: done 36 games, mean reward -20.222, speed 113.03 f/s, eps 0.66
35255: done 37 games, mean reward -20.189, speed 112.64 f/s, eps 0.65
36296: done 38 games, mean reward -20.184, speed 113.00 f/s, eps 0.64
37440: done 39 games, mean reward -20.179, speed 112.37 f/s, eps 0.63
38329: done 40 games, mean reward -20.175, speed 112.89 f/s, eps 0.62
39173: done 41 games, mean reward -20.195, speed 113.09 f/s, eps 0.61
39990: done 42 games, mean reward -20.214, speed 112.93 f/s, eps 0.60
40995: done 43 games, mean reward -20.186, speed 112.73 f/s, eps 0.59
41819: done 44 games, mean reward -20.205, speed 112.43 f/s, eps 0.58
42734: done 45 games, mean reward -20.200, speed 112.99 f/s, eps 0.57
43679: done 46 games, mean reward -20.196, speed 113.10 f/s, eps 0.56
44496: done 47 games, mean reward -20.213, speed 112.75 f/s, eps 0.56
45415: done 48 games, mean reward -20.208, speed 112.37 f/s, eps 0.55
46193: done 49 games, mean reward -20.224, speed 113.34 f/s, eps 0.54
46983: done 50 games, mean reward -20.240, speed 112.71 f/s, eps 0.53
48131: done 51 games, mean reward -20.196, speed 112.23 f/s, eps 0.52
49069: done 52 games, mean reward -20.212, speed 112.56 f/s, eps 0.51
49968: done 53 games, mean reward -20.226, speed 112.76 f/s, eps 0.50
51004: done 54 games, mean reward -20.204, speed 112.42 f/s, eps 0.49
51874: done 55 games, mean reward -20.200, speed 112.98 f/s, eps 0.48
52976: done 56 games, mean reward -20.196, speed 112.82 f/s, eps 0.47
53917: done 57 games, mean reward -20.211, speed 112.43 f/s, eps 0.46
54739: done 58 games, mean reward -20.224, speed 112.70 f/s, eps 0.45
55617: done 59 games, mean reward -20.237, speed 112.63 f/s, eps 0.44
56563: done 60 games, mean reward -20.233, speed 112.97 f/s, eps 0.43
57400: done 61 games, mean reward -20.246, speed 113.01 f/s, eps 0.43
58218: done 62 games, mean reward -20.258, speed 111.92 f/s, eps 0.42
59226: done 63 games, mean reward -20.222, speed 112.82 f/s, eps 0.41
60104: done 64 games, mean reward -20.234, speed 112.70 f/s, eps 0.40
61103: done 65 games, mean reward -20.246, speed 112.84 f/s, eps 0.39
61942: done 66 games, mean reward -20.242, speed 112.64 f/s, eps 0.38
62700: done 67 games, mean reward -20.254, speed 113.25 f/s, eps 0.37
63652: done 68 games, mean reward -20.250, speed 112.59 f/s, eps 0.36
64557: done 69 games, mean reward -20.261, speed 112.89 f/s, eps 0.35
65333: done 70 games, mean reward -20.271, speed 112.29 f/s, eps 0.35
66259: done 71 games, mean reward -20.282, speed 112.85 f/s, eps 0.34
67253: done 72 games, mean reward -20.292, speed 112.71 f/s, eps 0.33
68179: done 73 games, mean reward -20.301, speed 112.95 f/s, eps 0.32
69069: done 74 games, mean reward -20.297, speed 112.46 f/s, eps 0.31
69902: done 75 games, mean reward -20.307, speed 111.49 f/s, eps 0.30
70801: done 76 games, mean reward -20.303, speed 112.72 f/s, eps 0.29
71885: done 77 games, mean reward -20.286, speed 112.97 f/s, eps 0.28
72792: done 78 games, mean reward -20.295, speed 112.60 f/s, eps 0.27
73549: done 79 games, mean reward -20.304, speed 112.37 f/s, eps 0.26
74384: done 80 games, mean reward -20.300, speed 112.71 f/s, eps 0.26
75427: done 81 games, mean reward -20.272, speed 112.15 f/s, eps 0.25
76372: done 82 games, mean reward -20.280, speed 112.82 f/s, eps 0.24
77158: done 83 games, mean reward -20.289, speed 112.53 f/s, eps 0.23
78003: done 84 games, mean reward -20.298, speed 112.37 f/s, eps 0.22
78932: done 85 games, mean reward -20.306, speed 112.45 f/s, eps 0.21
79830: done 86 games, mean reward -20.302, speed 112.52 f/s, eps 0.20
80662: done 87 games, mean reward -20.299, speed 112.73 f/s, eps 0.19
81512: done 88 games, mean reward -20.295, speed 112.37 f/s, eps 0.18
82425: done 89 games, mean reward -20.292, speed 112.50 f/s, eps 0.18
83308: done 90 games, mean reward -20.289, speed 112.42 f/s, eps 0.17
84128: done 91 games, mean reward -20.297, speed 112.65 f/s, eps 0.16
84903: done 92 games, mean reward -20.304, speed 112.64 f/s, eps 0.15
85708: done 93 games, mean reward -20.312, speed 112.63 f/s, eps 0.14
86586: done 94 games, mean reward -20.319, speed 112.94 f/s, eps 0.13
87390: done 95 games, mean reward -20.326, speed 112.59 f/s, eps 0.13
88180: done 96 games, mean reward -20.333, speed 112.64 f/s, eps 0.12
89137: done 97 games, mean reward -20.340, speed 112.55 f/s, eps 0.11
90151: done 98 games, mean reward -20.327, speed 112.34 f/s, eps 0.10
91078: done 99 games, mean reward -20.333, speed 112.92 f/s, eps 0.09
92094: done 100 games, mean reward -20.340, speed 112.82 f/s, eps 0.08
92913: done 101 games, mean reward -20.350, speed 111.10 f/s, eps 0.07
93955: done 102 games, mean reward -20.340, speed 112.94 f/s, eps 0.06
94871: done 103 games, mean reward -20.340, speed 112.79 f/s, eps 0.05
95873: done 104 games, mean reward -20.320, speed 112.74 f/s, eps 0.04
96751: done 105 games, mean reward -20.330, speed 112.16 f/s, eps 0.03
97707: done 106 games, mean reward -20.330, speed 112.50 f/s, eps 0.02
98544: done 107 games, mean reward -20.340, speed 112.91 f/s, eps 0.02
99378: done 108 games, mean reward -20.340, speed 113.00 f/s, eps 0.02
100322: done 109 games, mean reward -20.360, speed 112.07 f/s, eps 0.02
101179: done 110 games, mean reward -20.360, speed 113.09 f/s, eps 0.02
102401: done 111 games, mean reward -20.350, speed 112.37 f/s, eps 0.02
103348: done 112 games, mean reward -20.370, speed 112.59 f/s, eps 0.02
104305: done 113 games, mean reward -20.360, speed 112.27 f/s, eps 0.02
105620: done 114 games, mean reward -20.320, speed 112.72 f/s, eps 0.02
106610: done 115 games, mean reward -20.320, speed 112.44 f/s, eps 0.02
107625: done 116 games, mean reward -20.320, speed 112.82 f/s, eps 0.02
108566: done 117 games, mean reward -20.320, speed 112.88 f/s, eps 0.02
109636: done 118 games, mean reward -20.310, speed 112.63 f/s, eps 0.02
110764: done 119 games, mean reward -20.290, speed 112.60 f/s, eps 0.02
111890: done 120 games, mean reward -20.290, speed 112.65 f/s, eps 0.02
112959: done 121 games, mean reward -20.270, speed 112.40 f/s, eps 0.02
114522: done 122 games, mean reward -20.240, speed 112.19 f/s, eps 0.02
115821: done 123 games, mean reward -20.240, speed 112.43 f/s, eps 0.02
116924: done 124 games, mean reward -20.220, speed 112.22 f/s, eps 0.02
118353: done 125 games, mean reward -20.190, speed 112.54 f/s, eps 0.02
119314: done 126 games, mean reward -20.190, speed 112.28 f/s, eps 0.02
120649: done 127 games, mean reward -20.170, speed 112.63 f/s, eps 0.02
121941: done 128 games, mean reward -20.180, speed 112.44 f/s, eps 0.02
123424: done 129 games, mean reward -20.170, speed 112.34 f/s, eps 0.02
125041: done 130 games, mean reward -20.140, speed 112.38 f/s, eps 0.02
126593: done 131 games, mean reward -20.120, speed 112.57 f/s, eps 0.02
128136: done 132 games, mean reward -20.070, speed 111.93 f/s, eps 0.02
129670: done 133 games, mean reward -20.040, speed 112.35 f/s, eps 0.02
131226: done 134 games, mean reward -20.040, speed 111.93 f/s, eps 0.02
132783: done 135 games, mean reward -19.990, speed 112.45 f/s, eps 0.02
134158: done 136 games, mean reward -19.970, speed 112.07 f/s, eps 0.02
135764: done 137 games, mean reward -19.930, speed 112.31 f/s, eps 0.02
137131: done 138 games, mean reward -19.890, speed 112.17 f/s, eps 0.02
138211: done 139 games, mean reward -19.890, speed 111.96 f/s, eps 0.02
139457: done 140 games, mean reward -19.890, speed 112.67 f/s, eps 0.02
141116: done 141 games, mean reward -19.830, speed 112.11 f/s, eps 0.02
142449: done 142 games, mean reward -19.800, speed 112.55 f/s, eps 0.02
143702: done 143 games, mean reward -19.810, speed 112.26 f/s, eps 0.02
145535: done 144 games, mean reward -19.730, speed 112.43 f/s, eps 0.02
146540: done 145 games, mean reward -19.730, speed 112.34 f/s, eps 0.02
147966: done 146 games, mean reward -19.710, speed 112.22 f/s, eps 0.02
149213: done 147 games, mean reward -19.710, speed 112.00 f/s, eps 0.02
150863: done 148 games, mean reward -19.670, speed 112.41 f/s, eps 0.02
152104: done 149 games, mean reward -19.620, speed 111.71 f/s, eps 0.02
153644: done 150 games, mean reward -19.560, speed 112.31 f/s, eps 0.02
155527: done 151 games, mean reward -19.490, speed 112.14 f/s, eps 0.02
157120: done 152 games, mean reward -19.430, speed 112.34 f/s, eps 0.02
158693: done 153 games, mean reward -19.380, speed 112.52 f/s, eps 0.02
160187: done 154 games, mean reward -19.350, speed 112.39 f/s, eps 0.02
161719: done 155 games, mean reward -19.320, speed 112.11 f/s, eps 0.02
163344: done 156 games, mean reward -19.240, speed 112.37 f/s, eps 0.02
165172: done 157 games, mean reward -19.150, speed 112.41 f/s, eps 0.02
166428: done 158 games, mean reward -19.150, speed 112.03 f/s, eps 0.02
168475: done 159 games, mean reward -19.080, speed 112.47 f/s, eps 0.02
170011: done 160 games, mean reward -19.050, speed 111.89 f/s, eps 0.02
171411: done 161 games, mean reward -19.030, speed 112.30 f/s, eps 0.02
173466: done 162 games, mean reward -18.940, speed 112.42 f/s, eps 0.02
175356: done 163 games, mean reward -18.910, speed 112.28 f/s, eps 0.02
177676: done 164 games, mean reward -18.830, speed 112.32 f/s, eps 0.02
179396: done 165 games, mean reward -18.790, speed 112.30 f/s, eps 0.02
181293: done 166 games, mean reward -18.750, speed 112.20 f/s, eps 0.02
182728: done 167 games, mean reward -18.720, speed 111.95 f/s, eps 0.02
183971: done 168 games, mean reward -18.700, speed 112.54 f/s, eps 0.02
185119: done 169 games, mean reward -18.690, speed 112.15 f/s, eps 0.02
187649: done 170 games, mean reward -18.580, speed 112.37 f/s, eps 0.02
189480: done 171 games, mean reward -18.510, speed 112.43 f/s, eps 0.02
191339: done 172 games, mean reward -18.440, speed 112.30 f/s, eps 0.02
193469: done 173 games, mean reward -18.360, speed 112.30 f/s, eps 0.02
194648: done 174 games, mean reward -18.360, speed 112.05 f/s, eps 0.02
196440: done 175 games, mean reward -18.320, speed 112.24 f/s, eps 0.02
198284: done 176 games, mean reward -18.270, speed 112.39 f/s, eps 0.02
199451: done 177 games, mean reward -18.280, speed 111.87 f/s, eps 0.02
200851: done 178 games, mean reward -18.250, speed 111.98 f/s, eps 0.02
201923: done 179 games, mean reward -18.240, speed 112.04 f/s, eps 0.02
203146: done 180 games, mean reward -18.230, speed 112.03 f/s, eps 0.02
204702: done 181 games, mean reward -18.220, speed 112.04 f/s, eps 0.02
208557: done 182 games, mean reward -18.020, speed 112.24 f/s, eps 0.02
211435: done 183 games, mean reward -17.920, speed 112.07 f/s, eps 0.02
214761: done 184 games, mean reward -17.780, speed 112.12 f/s, eps 0.02
216341: done 185 games, mean reward -17.760, speed 112.05 f/s, eps 0.02
219249: done 186 games, mean reward -17.650, speed 112.22 f/s, eps 0.02
223541: done 187 games, mean reward -17.440, speed 112.10 f/s, eps 0.02
225403: done 188 games, mean reward -17.410, speed 111.84 f/s, eps 0.02
229829: done 189 games, mean reward -17.220, speed 112.12 f/s, eps 0.02
232898: done 190 games, mean reward -17.080, speed 112.21 f/s, eps 0.02
234826: done 191 games, mean reward -17.030, speed 111.82 f/s, eps 0.02
237145: done 192 games, mean reward -16.940, speed 112.15 f/s, eps 0.02
239982: done 193 games, mean reward -16.840, speed 112.12 f/s, eps 0.02
243523: done 194 games, mean reward -16.650, speed 112.10 f/s, eps 0.02
245394: done 195 games, mean reward -16.610, speed 112.15 f/s, eps 0.02
248927: done 196 games, mean reward -16.390, speed 112.02 f/s, eps 0.02
251081: done 197 games, mean reward -16.310, speed 112.32 f/s, eps 0.02
253829: done 198 games, mean reward -16.240, speed 111.99 f/s, eps 0.02
257350: done 199 games, mean reward -16.070, speed 112.19 f/s, eps 0.02
259777: done 200 games, mean reward -15.980, speed 112.10 f/s, eps 0.02
262820: done 201 games, mean reward -15.830, speed 111.90 f/s, eps 0.02
264571: done 202 games, mean reward -15.790, speed 112.08 f/s, eps 0.02
266412: done 203 games, mean reward -15.730, speed 111.82 f/s, eps 0.02
268268: done 204 games, mean reward -15.690, speed 113.06 f/s, eps 0.02
270635: done 205 games, mean reward -15.590, speed 115.87 f/s, eps 0.02
272472: done 206 games, mean reward -15.550, speed 116.81 f/s, eps 0.02
274579: done 207 games, mean reward -15.500, speed 116.50 f/s, eps 0.02
277588: done 208 games, mean reward -15.330, speed 116.32 f/s, eps 0.02
281032: done 209 games, mean reward -15.070, speed 116.54 f/s, eps 0.02
284770: done 210 games, mean reward -14.890, speed 116.83 f/s, eps 0.02
286780: done 211 games, mean reward -14.850, speed 116.99 f/s, eps 0.02
290415: done 212 games, mean reward -14.690, speed 117.02 f/s, eps 0.02
293423: done 213 games, mean reward -14.550, speed 117.41 f/s, eps 0.02
296955: done 214 games, mean reward -14.380, speed 117.57 f/s, eps 0.02
298943: done 215 games, mean reward -14.330, speed 117.63 f/s, eps 0.02
300732: done 216 games, mean reward -14.310, speed 117.81 f/s, eps 0.02
302310: done 217 games, mean reward -14.300, speed 117.51 f/s, eps 0.02
305880: done 218 games, mean reward -14.120, speed 117.71 f/s, eps 0.02
308077: done 219 games, mean reward -14.070, speed 117.63 f/s, eps 0.02
311231: done 220 games, mean reward -13.810, speed 117.25 f/s, eps 0.02
313357: done 221 games, mean reward -13.780, speed 117.49 f/s, eps 0.02
316904: done 222 games, mean reward -13.570, speed 117.41 f/s, eps 0.02
320395: done 223 games, mean reward -13.370, speed 117.74 f/s, eps 0.02
321974: done 224 games, mean reward -13.370, speed 117.73 f/s, eps 0.02
325153: done 225 games, mean reward -13.250, speed 114.45 f/s, eps 0.02
326964: done 226 games, mean reward -13.220, speed 114.88 f/s, eps 0.02
329520: done 227 games, mean reward -13.150, speed 115.02 f/s, eps 0.02
332714: done 228 games, mean reward -12.970, speed 115.25 f/s, eps 0.02
336093: done 229 games, mean reward -12.830, speed 115.31 f/s, eps 0.02
337857: done 230 games, mean reward -12.820, speed 115.18 f/s, eps 0.02
340446: done 231 games, mean reward -12.740, speed 115.65 f/s, eps 0.02
342268: done 232 games, mean reward -12.770, speed 115.67 f/s, eps 0.02
344410: done 233 games, mean reward -12.710, speed 115.40 f/s, eps 0.02
346866: done 234 games, mean reward -12.620, speed 115.93 f/s, eps 0.02
348596: done 235 games, mean reward -12.640, speed 115.88 f/s, eps 0.02
350579: done 236 games, mean reward -12.620, speed 115.89 f/s, eps 0.02
354377: done 237 games, mean reward -12.480, speed 115.95 f/s, eps 0.02
357241: done 238 games, mean reward -12.390, speed 115.77 f/s, eps 0.02
359664: done 239 games, mean reward -12.310, speed 115.99 f/s, eps 0.02
363100: done 240 games, mean reward -12.150, speed 116.01 f/s, eps 0.02
364253: done 241 games, mean reward -12.180, speed 115.78 f/s, eps 0.02
367386: done 242 games, mean reward -12.080, speed 116.08 f/s, eps 0.02
370456: done 243 games, mean reward -11.930, speed 116.03 f/s, eps 0.02
373728: done 244 games, mean reward -11.730, speed 116.21 f/s, eps 0.02
377350: done 245 games, mean reward -11.490, speed 116.22 f/s, eps 0.02
378346: done 246 games, mean reward -11.500, speed 116.19 f/s, eps 0.02
380118: done 247 games, mean reward -11.430, speed 116.21 f/s, eps 0.02
383914: done 248 games, mean reward -11.240, speed 116.19 f/s, eps 0.02
387560: done 249 games, mean reward -11.030, speed 116.37 f/s, eps 0.02
390895: done 250 games, mean reward -10.770, speed 116.49 f/s, eps 0.02
394352: done 251 games, mean reward -10.610, speed 116.24 f/s, eps 0.02
396431: done 252 games, mean reward -10.610, speed 116.41 f/s, eps 0.02
399165: done 253 games, mean reward -10.530, speed 116.48 f/s, eps 0.02
401992: done 254 games, mean reward -10.500, speed 116.50 f/s, eps 0.02
403983: done 255 games, mean reward -10.470, speed 116.50 f/s, eps 0.02
407755: done 256 games, mean reward -10.300, speed 116.46 f/s, eps 0.02
409175: done 257 games, mean reward -10.350, speed 116.44 f/s, eps 0.02
412212: done 258 games, mean reward -10.190, speed 116.45 f/s, eps 0.02
413660: done 259 games, mean reward -10.240, speed 116.55 f/s, eps 0.02
417291: done 260 games, mean reward -10.000, speed 116.62 f/s, eps 0.02
420331: done 261 games, mean reward -9.890, speed 116.38 f/s, eps 0.02
422740: done 262 games, mean reward -9.900, speed 116.64 f/s, eps 0.02
426442: done 263 games, mean reward -9.660, speed 116.48 f/s, eps 0.02
429816: done 264 games, mean reward -9.440, speed 116.51 f/s, eps 0.02
432072: done 265 games, mean reward -9.450, speed 116.64 f/s, eps 0.02
435063: done 266 games, mean reward -9.400, speed 116.69 f/s, eps 0.02
437372: done 267 games, mean reward -9.110, speed 116.86 f/s, eps 0.02
440393: done 268 games, mean reward -9.000, speed 117.19 f/s, eps 0.02
443919: done 269 games, mean reward -8.840, speed 117.13 f/s, eps 0.02
447207: done 270 games, mean reward -8.720, speed 117.17 f/s, eps 0.02
449195: done 271 games, mean reward -8.430, speed 117.31 f/s, eps 0.02
452193: done 272 games, mean reward -8.280, speed 117.14 f/s, eps 0.02
454728: done 273 games, mean reward -8.060, speed 117.07 f/s, eps 0.02
457433: done 274 games, mean reward -7.820, speed 117.18 f/s, eps 0.02
459695: done 275 games, mean reward -7.830, speed 117.06 f/s, eps 0.02
461905: done 276 games, mean reward -7.830, speed 116.71 f/s, eps 0.02
463898: done 277 games, mean reward -7.460, speed 117.26 f/s, eps 0.02
467176: done 278 games, mean reward -7.250, speed 116.87 f/s, eps 0.02
470660: done 279 games, mean reward -7.130, speed 116.68 f/s, eps 0.02
472999: done 280 games, mean reward -6.820, speed 117.30 f/s, eps 0.02
476635: done 281 games, mean reward -6.750, speed 116.97 f/s, eps 0.02
479862: done 282 games, mean reward -6.850, speed 117.36 f/s, eps 0.02
481514: done 283 games, mean reward -6.550, speed 117.01 f/s, eps 0.02
484401: done 284 games, mean reward -6.580, speed 117.17 f/s, eps 0.02
487713: done 285 games, mean reward -6.460, speed 117.17 f/s, eps 0.02
490984: done 286 games, mean reward -6.290, speed 117.24 f/s, eps 0.02
494296: done 287 games, mean reward -6.330, speed 117.06 f/s, eps 0.02
498016: done 288 games, mean reward -6.200, speed 117.06 f/s, eps 0.02
500844: done 289 games, mean reward -6.060, speed 117.18 f/s, eps 0.02
504321: done 290 games, mean reward -5.920, speed 117.18 f/s, eps 0.02
505886: done 291 games, mean reward -5.560, speed 117.37 f/s, eps 0.02
509962: done 292 games, mean reward -5.430, speed 117.12 f/s, eps 0.02
511938: done 293 games, mean reward -5.170, speed 117.08 f/s, eps 0.02
515196: done 294 games, mean reward -5.250, speed 117.23 f/s, eps 0.02
517681: done 295 games, mean reward -5.130, speed 117.14 f/s, eps 0.02
520604: done 296 games, mean reward -5.090, speed 117.14 f/s, eps 0.02
524260: done 297 games, mean reward -4.990, speed 117.21 f/s, eps 0.02
528294: done 298 games, mean reward -4.850, speed 117.27 f/s, eps 0.02
531042: done 299 games, mean reward -4.680, speed 117.21 f/s, eps 0.02
533498: done 300 games, mean reward -4.650, speed 117.37 f/s, eps 0.02
536973: done 301 games, mean reward -4.630, speed 117.14 f/s, eps 0.02
540549: done 302 games, mean reward -4.450, speed 117.18 f/s, eps 0.02
544656: done 303 games, mean reward -4.360, speed 117.21 f/s, eps 0.02
547432: done 304 games, mean reward -4.080, speed 117.00 f/s, eps 0.02
550266: done 305 games, mean reward -4.080, speed 117.23 f/s, eps 0.02
553862: done 306 games, mean reward -3.950, speed 117.25 f/s, eps 0.02
557372: done 307 games, mean reward -3.780, speed 117.25 f/s, eps 0.02
561184: done 308 games, mean reward -3.720, speed 117.26 f/s, eps 0.02
563217: done 309 games, mean reward -3.600, speed 117.07 f/s, eps 0.02
566529: done 310 games, mean reward -3.620, speed 117.22 f/s, eps 0.02
569473: done 311 games, mean reward -3.360, speed 117.29 f/s, eps 0.02
572316: done 312 games, mean reward -3.180, speed 117.16 f/s, eps 0.02
575752: done 313 games, mean reward -3.050, speed 117.29 f/s, eps 0.02
578786: done 314 games, mean reward -2.860, speed 117.34 f/s, eps 0.02
581644: done 315 games, mean reward -2.610, speed 117.25 f/s, eps 0.02
584325: done 316 games, mean reward -2.350, speed 117.21 f/s, eps 0.02
587174: done 317 games, mean reward -2.070, speed 117.46 f/s, eps 0.02
590329: done 318 games, mean reward -1.950, speed 117.21 f/s, eps 0.02
593855: done 319 games, mean reward -1.770, speed 117.33 f/s, eps 0.02
596414: done 320 games, mean reward -1.680, speed 117.28 f/s, eps 0.02
599996: done 321 games, mean reward -1.480, speed 117.57 f/s, eps 0.02
603367: done 322 games, mean reward -1.460, speed 117.31 f/s, eps 0.02
606792: done 323 games, mean reward -1.410, speed 117.40 f/s, eps 0.02
609643: done 324 games, mean reward -1.230, speed 117.19 f/s, eps 0.02
612928: done 325 games, mean reward -1.060, speed 117.22 f/s, eps 0.02
616502: done 326 games, mean reward -0.800, speed 117.25 f/s, eps 0.02
619617: done 327 games, mean reward -0.620, speed 117.21 f/s, eps 0.02
622960: done 328 games, mean reward -0.480, speed 117.33 f/s, eps 0.02
627067: done 329 games, mean reward -0.460, speed 117.24 f/s, eps 0.02
629890: done 330 games, mean reward -0.170, speed 117.36 f/s, eps 0.02
633528: done 331 games, mean reward -0.020, speed 117.19 f/s, eps 0.02
635531: done 332 games, mean reward 0.330, speed 117.31 f/s, eps 0.02
638679: done 333 games, mean reward 0.520, speed 117.37 f/s, eps 0.02
640009: done 334 games, mean reward 0.500, speed 116.95 f/s, eps 0.02
642266: done 335 games, mean reward 0.850, speed 117.38 f/s, eps 0.02
644585: done 336 games, mean reward 1.200, speed 117.33 f/s, eps 0.02
648190: done 337 games, mean reward 1.240, speed 117.28 f/s, eps 0.02
651201: done 338 games, mean reward 1.370, speed 117.14 f/s, eps 0.02
654628: done 339 games, mean reward 1.610, speed 117.32 f/s, eps 0.02
657039: done 340 games, mean reward 1.810, speed 117.33 f/s, eps 0.02
660503: done 341 games, mean reward 2.000, speed 117.27 f/s, eps 0.02
664054: done 342 games, mean reward 2.130, speed 117.37 f/s, eps 0.02
667528: done 343 games, mean reward 2.210, speed 117.30 f/s, eps 0.02
670389: done 344 games, mean reward 2.070, speed 117.37 f/s, eps 0.02
672840: done 345 games, mean reward 2.180, speed 117.12 f/s, eps 0.02
676439: done 346 games, mean reward 2.430, speed 117.24 f/s, eps 0.02
679604: done 347 games, mean reward 2.660, speed 117.25 f/s, eps 0.02
682597: done 348 games, mean reward 2.730, speed 117.50 f/s, eps 0.02
684553: done 349 games, mean reward 2.840, speed 117.14 f/s, eps 0.02
686852: done 350 games, mean reward 2.840, speed 117.41 f/s, eps 0.02
689201: done 351 games, mean reward 2.950, speed 117.13 f/s, eps 0.02
691624: done 352 games, mean reward 3.210, speed 117.43 f/s, eps 0.02
694813: done 353 games, mean reward 3.320, speed 117.28 f/s, eps 0.02
697869: done 354 games, mean reward 3.530, speed 117.35 f/s, eps 0.02
701009: done 355 games, mean reward 3.730, speed 117.31 f/s, eps 0.02
703394: done 356 games, mean reward 3.810, speed 117.42 f/s, eps 0.02
706544: done 357 games, mean reward 4.070, speed 117.10 f/s, eps 0.02
709389: done 358 games, mean reward 4.170, speed 117.41 f/s, eps 0.02
712379: done 359 games, mean reward 4.430, speed 117.33 f/s, eps 0.02
714530: done 360 games, mean reward 4.520, speed 117.07 f/s, eps 0.02
718111: done 361 games, mean reward 4.650, speed 117.16 f/s, eps 0.02
720540: done 362 games, mean reward 4.950, speed 117.16 f/s, eps 0.02
723786: done 363 games, mean reward 4.890, speed 117.21 f/s, eps 0.02
726882: done 364 games, mean reward 4.910, speed 117.19 f/s, eps 0.02
728613: done 365 games, mean reward 5.280, speed 116.92 f/s, eps 0.02
730989: done 366 games, mean reward 5.530, speed 117.41 f/s, eps 0.02
732854: done 367 games, mean reward 5.290, speed 117.17 f/s, eps 0.02
735673: done 368 games, mean reward 5.470, speed 117.02 f/s, eps 0.02
738467: done 369 games, mean reward 5.560, speed 117.27 f/s, eps 0.02
740861: done 370 games, mean reward 5.670, speed 117.33 f/s, eps 0.02
743889: done 371 games, mean reward 5.560, speed 117.30 f/s, eps 0.02
747703: done 372 games, mean reward 5.580, speed 117.16 f/s, eps 0.02
750226: done 373 games, mean reward 5.600, speed 117.19 f/s, eps 0.02
752139: done 374 games, mean reward 5.730, speed 117.23 f/s, eps 0.02
755737: done 375 games, mean reward 5.980, speed 117.12 f/s, eps 0.02
757730: done 376 games, mean reward 6.310, speed 117.39 f/s, eps 0.02
760671: done 377 games, mean reward 6.220, speed 117.39 f/s, eps 0.02
763965: done 378 games, mean reward 6.180, speed 117.20 f/s, eps 0.02
766858: done 379 games, mean reward 6.310, speed 117.28 f/s, eps 0.02
769379: done 380 games, mean reward 6.310, speed 117.39 f/s, eps 0.02
771848: done 381 games, mean reward 6.500, speed 117.17 f/s, eps 0.02
774938: done 382 games, mean reward 6.670, speed 117.18 f/s, eps 0.02
776995: done 383 games, mean reward 6.630, speed 117.48 f/s, eps 0.02
780313: done 384 games, mean reward 6.770, speed 117.15 f/s, eps 0.02
783252: done 385 games, mean reward 6.940, speed 117.38 f/s, eps 0.02
787114: done 386 games, mean reward 6.900, speed 117.24 f/s, eps 0.02
789596: done 387 games, mean reward 7.130, speed 117.44 f/s, eps 0.02
